Wall time,Step,Value
1764648037.6954525,22949,3.747535228729248
1764648052.721114,22999,3.8463494777679443
1764648067.6148171,23049,3.8797996044158936
1764648278.4299169,23099,3.9371743202209473
1764648294.347555,23149,5.722023963928223
1764648310.4546502,23199,3.8815956115722656
1764648327.407534,23249,4.641753196716309
1764648344.4128714,23299,3.9076361656188965
1764648360.4614134,23349,3.7164950370788574
1764648376.855035,23399,6.752931118011475
1764648393.6053097,23449,6.325680732727051
1764648409.769621,23499,3.8984436988830566
1764648425.231455,23549,3.82766056060791
1764648441.016907,23599,3.61665678024292
1764648457.4201446,23649,3.809229850769043
1764648473.881286,23699,3.850715160369873
1764648490.1334887,23749,3.44610595703125
1764648506.1137295,23799,3.9388062953948975
1764648522.8854394,23849,5.654160976409912
1764648538.4569182,23899,6.249029159545898
1764648555.3341222,23949,5.745108604431152
1764648571.9941802,23999,5.994567394256592
1764648588.2418325,24049,5.184202671051025
1764648786.0127375,24099,3.8832526206970215
1764648801.819949,24149,3.8179540634155273
1764648817.000966,24199,3.6711161136627197
1764648832.192927,24249,4.147521018981934
1764648847.5531085,24299,4.02331018447876
1764648863.0140202,24349,3.950214385986328
1764648878.6385095,24399,4.048789978027344
1764648894.8403232,24449,3.822403907775879
1764648910.5335033,24499,7.421658039093018
1764648925.8657622,24549,3.645036220550537
1764648940.9663677,24599,3.650146484375
1764648956.4024022,24649,4.00798225402832
1764648971.6102304,24699,3.6717236042022705
1764648986.5946164,24749,3.601738452911377
1764649003.907195,24799,3.658578872680664
1764649022.258622,24849,3.799481153488159
1764649038.522304,24899,3.4601879119873047
1764649055.0439947,24949,3.7066798210144043
1764649071.6486392,24999,3.729184627532959
1764649087.9788938,25049,3.7799692153930664
1764649274.9034374,25099,3.540353298187256
1764649289.9997494,25149,3.762298583984375
1764649304.9413795,25199,3.95936918258667
1764649320.2871246,25249,6.905160903930664
1764649336.334426,25299,3.8327274322509766
1764649352.9091172,25349,3.675870418548584
1764649368.515131,25399,3.719609260559082
1764649384.646854,25449,6.825120449066162
1764649400.1380856,25499,3.7206921577453613
1764649415.6441715,25549,3.9607670307159424
1764649431.662307,25599,3.596290111541748
1764649447.874177,25649,3.7957043647766113
1764649466.010842,25699,3.8501734733581543
1764649483.948417,25749,7.009590148925781
1764649502.9160738,25799,6.432284355163574
1764649518.4704423,25849,6.659035682678223
1764649534.5819683,25899,3.944193124771118
1764649551.2558835,25949,3.711416244506836
